,user_id,period_sub,total_fee,refund,personal,smallBiz,middleBiz,bigBiz,sign_in_count,period_use,sfx_free,sfx_peid,song_free,song_peid,etc,kids,vlog,story,beauty,review,talk,game,pet,eating,drone,corporate,freelancer,individual,student,unknown
4376,78055,365 days,293000.0,0.0,0,1,0,0,8.0,41 days,4.0,12.0,3.0,17.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4377,78057,273 days,29700.0,0.0,4,4,0,0,29.0,292 days,4.0,19.0,11.0,117.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4378,78061,92 days,0.0,0.0,0,1,0,0,25.0,120 days,72.0,176.0,19.0,225.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4379,78065,92 days,0.0,0.0,0,1,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4380,78076,391 days,128700.0,0.0,14,0,0,0,13.0,44 days,2.0,2.0,1.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4381,78079,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,11.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4382,78080,7 days,0.0,0.0,1,0,0,0,1.0,0 days,4.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4383,78081,7 days,0.0,0.0,1,0,0,0,5.0,35 days,2.0,2.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4384,78085,7 days,0.0,0.0,1,0,0,0,4.0,8 days,11.0,15.0,4.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4385,78086,92 days,0.0,0.0,0,1,0,0,7.0,84 days,8.0,13.0,6.0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4386,78088,92 days,0.0,0.0,0,1,0,0,6.0,41 days,0.0,0.0,5.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4387,78090,123 days,0.0,0.0,0,1,0,0,7.0,34 days,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4388,78092,92 days,0.0,0.0,0,1,0,0,2.0,0 days,0.0,0.0,0.0,5.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4389,78093,37 days,9900.0,1.0,2,0,0,0,6.0,8 days,13.0,42.0,41.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4390,78102,66 days,19800.0,0.0,3,0,0,0,10.0,18 days,14.0,26.0,0.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4391,78104,92 days,0.0,0.0,0,1,0,0,4.0,8 days,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4392,78118,271 days,89100.0,0.0,10,0,0,0,12.0,254 days,1.0,4.0,3.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4393,78121,260 days,254400.0,0.0,0,1,0,0,13.0,161 days,1.0,8.0,0.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4394,78122,149 days,24750.0,0.0,0,5,0,0,8.0,43 days,7.0,7.0,1.0,3.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4395,78135,92 days,0.0,0.0,0,1,0,0,41.0,129 days,2.0,7.0,31.0,129.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4396,78137,127 days,195000.0,0.0,1,4,0,0,6.0,6 days,3.0,21.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4397,78145,37 days,9900.0,1.0,2,0,0,0,7.0,212 days,14.0,3.0,0.0,1.0,0.0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
4398,78156,67 days,19800.0,0.0,3,0,0,0,5.0,205 days,0.0,1.0,5.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4399,78161,37 days,9900.0,0.0,2,0,0,0,36.0,349 days,25.0,25.0,7.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4400,78194,365 days,99000.0,0.0,1,0,0,0,28.0,374 days,15.0,46.0,3.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4401,78202,153 days,49500.0,0.0,6,0,0,0,14.0,118 days,14.0,28.0,4.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4402,78215,92 days,0.0,0.0,0,1,0,0,16.0,121 days,1.0,7.0,2.0,42.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4403,78240,382 days,635000.0,0.0,0,13,0,0,7.0,177 days,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4404,78246,365 days,99000.0,0.0,1,0,0,0,10.0,339 days,28.0,126.0,24.0,132.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4405,78254,7 days,0.0,0.0,1,0,0,0,4.0,2 days,10.0,13.0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4406,78266,7 days,0.0,0.0,1,0,0,0,5.0,23 days,2.0,1.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4407,78290,7 days,0.0,0.0,1,0,0,0,3.0,0 days,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4408,78304,7 days,0.0,0.0,1,0,0,0,6.0,39 days,13.0,8.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4409,78314,7 days,0.0,0.0,1,0,0,0,4.0,7 days,0.0,1.0,4.0,4.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
4410,78316,37 days,9900.0,0.0,2,0,0,0,5.0,40 days,17.0,20.0,2.0,13.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
4411,78338,147 days,24750.0,0.0,0,5,0,0,14.0,51 days,4.0,19.0,3.0,7.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4412,78340,92 days,0.0,0.0,0,1,0,0,4.0,5 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4413,78359,365 days,97000.0,0.0,1,0,0,0,3.0,0 days,0.0,0.0,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4414,78389,242 days,79200.0,0.0,9,0,0,0,21.0,112 days,16.0,22.0,9.0,57.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4415,78391,7 days,0.0,0.0,1,0,0,0,2.0,0 days,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4416,78393,92 days,0.0,0.0,0,1,0,0,22.0,68 days,0.0,0.0,9.0,52.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4417,78403,331 days,108900.0,0.0,12,0,0,0,15.0,268 days,0.0,0.0,8.0,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4418,78421,7 days,0.0,0.0,1,0,0,0,4.0,7 days,0.0,0.0,3.0,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4419,78427,7 days,0.0,0.0,1,0,0,0,240.0,209 days,12.0,1.0,85.0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4420,78435,37 days,4900.0,0.0,2,0,0,0,30.0,122 days,14.0,20.0,5.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4421,78436,384 days,64350.0,0.0,0,13,0,0,17.0,353 days,7.0,7.0,2.0,18.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4422,78441,127 days,115800.0,0.0,3,2,0,0,28.0,157 days,11.0,26.0,6.0,16.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4423,78447,37 days,9900.0,1.0,2,0,0,0,4.0,8 days,34.0,13.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4424,78461,37 days,9900.0,0.0,2,0,0,0,20.0,246 days,37.0,0.0,16.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4425,78471,754 days,368800.0,0.0,13,1,0,0,53.0,347 days,55.0,146.0,9.0,42.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4426,78490,7 days,0.0,0.0,1,0,0,0,4.0,2 days,1.0,44.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4427,78495,390 days,128700.0,0.0,14,0,0,0,6.0,84 days,16.0,24.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4428,78520,30 days,83160.0,0.0,0,1,0,0,18.0,366 days,1.0,8.0,11.0,32.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4429,78524,37 days,9900.0,0.0,2,0,0,0,3.0,1 days,1.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4430,78530,92 days,0.0,0.0,0,1,0,0,2.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
4431,78533,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4432,78541,37 days,9900.0,0.0,2,0,0,0,8.0,7 days,15.0,7.0,19.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4433,78578,7 days,0.0,0.0,1,0,0,0,1.0,0 days,2.0,0.0,3.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4434,78597,183 days,59400.0,0.0,7,0,0,0,2.0,0 days,1.0,4.0,10.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4435,78598,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4436,78615,96 days,29700.0,1.0,4,0,0,0,4.0,260 days,16.0,40.0,2.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4437,78628,120 days,55600.0,0.0,4,0,0,0,14.0,30 days,9.0,9.0,23.0,15.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4438,78641,153 days,49500.0,0.0,6,0,0,0,6.0,13 days,5.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4439,78664,66 days,19800.0,0.0,3,0,0,0,11.0,71 days,6.0,7.0,7.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4440,78668,7 days,0.0,0.0,1,0,0,0,4.0,46 days,0.0,0.0,6.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4441,78670,7 days,0.0,0.0,1,0,0,0,4.0,256 days,1.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4442,78674,184 days,59400.0,0.0,7,0,0,0,8.0,219 days,9.0,12.0,17.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4443,78675,34 days,9900.0,0.0,2,0,0,0,11.0,147 days,1.0,6.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4444,78677,7 days,0.0,0.0,1,0,0,0,8.0,66 days,12.0,9.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4445,78679,92 days,0.0,0.0,0,1,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4446,78686,7 days,0.0,0.0,1,0,0,0,1.0,0 days,1.0,2.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4447,78703,303 days,99000.0,0.0,11,0,0,0,28.0,224 days,4.0,28.0,7.0,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4448,78732,7 days,0.0,0.0,1,0,0,0,13.0,103 days,14.0,0.0,14.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4449,78736,37 days,9900.0,0.0,2,0,0,0,18.0,154 days,1.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4450,78745,92 days,0.0,0.0,0,1,0,0,3.0,6 days,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4451,78755,7 days,0.0,0.0,1,0,0,0,1.0,0 days,0.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4452,78766,360 days,116800.0,0.0,13,0,0,0,16.0,304 days,31.0,32.0,8.0,38.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4453,78773,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4454,78787,92 days,0.0,0.0,0,1,0,0,2.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4455,78788,123 days,0.0,0.0,0,1,0,0,5.0,86 days,0.0,0.0,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4456,78789,92 days,0.0,0.0,0,1,0,0,6.0,31 days,0.0,0.0,1.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4457,78791,824 days,118800.0,0.0,1,2,0,0,50.0,362 days,20.0,33.0,22.0,112.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4458,78792,92 days,0.0,0.0,0,1,0,0,4.0,1 days,0.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4459,78794,92 days,0.0,0.0,0,1,0,0,7.0,31 days,0.0,0.0,2.0,17.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4460,78797,7 days,0.0,0.0,1,0,0,0,7.0,8 days,9.0,11.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4461,78798,92 days,0.0,0.0,0,1,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4462,78799,92 days,0.0,0.0,0,1,0,0,36.0,118 days,2.0,5.0,7.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4463,78801,92 days,0.0,0.0,0,1,0,0,23.0,121 days,4.0,60.0,4.0,25.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4464,78814,92 days,0.0,0.0,0,1,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4465,78817,123 days,0.0,0.0,0,1,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4466,78820,208 days,0.0,0.0,0,5,0,0,3.0,46 days,2.0,4.0,2.0,5.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
4467,78821,92 days,0.0,0.0,0,1,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4468,78822,92 days,0.0,0.0,0,1,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4469,78825,366 days,89100.0,0.0,10,1,0,0,116.0,369 days,49.0,221.0,22.0,235.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4470,78826,92 days,0.0,0.0,0,1,0,0,6.0,34 days,0.0,0.0,1.0,8.0,0.0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0
4471,78827,92 days,0.0,0.0,0,1,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4472,78831,37 days,9900.0,1.0,2,0,0,0,7.0,17 days,13.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4473,78846,7 days,0.0,0.0,1,0,0,0,2.0,0 days,14.0,12.0,0.0,2.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
4474,78867,7 days,0.0,0.0,1,0,0,0,2.0,0 days,8.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4475,78869,37 days,9900.0,1.0,2,0,0,0,3.0,8 days,2.0,1.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4476,78870,7 days,0.0,0.0,1,0,0,0,3.0,0 days,0.0,0.0,7.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4477,78876,360 days,118800.0,0.0,13,0,0,0,15.0,332 days,3.0,24.0,15.0,67.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4478,78884,183 days,57400.0,0.0,7,0,0,0,7.0,80 days,0.0,9.0,0.0,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4479,78893,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4480,78897,7 days,0.0,0.0,1,0,0,0,4.0,1 days,0.0,19.0,1.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4481,78902,360 days,118800.0,0.0,13,0,0,0,56.0,347 days,0.0,10.0,25.0,131.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
4482,78904,364 days,83160.0,0.0,0,1,0,0,2.0,0 days,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4483,78906,364 days,83160.0,0.0,0,1,0,0,20.0,170 days,5.0,5.0,6.0,29.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
4484,78907,360 days,118800.0,0.0,13,0,0,0,5.0,132 days,2.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4485,78935,7 days,0.0,0.0,1,0,0,0,5.0,6 days,0.0,0.0,12.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4486,78941,385 days,64350.0,0.0,0,13,0,0,76.0,335 days,7.0,16.0,4.0,34.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4487,78950,385 days,64350.0,0.0,0,13,0,0,107.0,364 days,56.0,113.0,3.0,48.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4488,78971,37 days,9900.0,0.0,2,0,0,0,4.0,7 days,7.0,11.0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4489,78973,7 days,0.0,0.0,1,0,0,0,5.0,7 days,14.0,12.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
4490,78974,360 days,118800.0,0.0,13,0,0,0,2.0,0 days,5.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4491,78978,242 days,79200.0,0.0,9,0,0,0,2.0,0 days,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4492,79011,36 days,9900.0,0.0,2,0,0,0,14.0,264 days,20.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4493,79026,355 days,59400.0,0.0,0,12,0,0,27.0,308 days,14.0,26.0,9.0,35.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4494,79036,360 days,118800.0,0.0,13,0,0,0,25.0,213 days,19.0,4.0,26.0,79.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4495,79038,96 days,29700.0,0.0,4,0,0,0,33.0,56 days,26.0,110.0,17.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4496,79060,552 days,99000.0,0.0,1,1,0,0,26.0,192 days,21.0,88.0,63.0,79.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4497,79071,7 days,0.0,0.0,1,0,0,0,4.0,11 days,9.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4498,79081,301 days,97000.0,0.0,11,0,0,0,42.0,271 days,0.0,0.0,15.0,142.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4499,79103,360 days,118800.0,0.0,13,0,0,0,6.0,27 days,0.0,0.0,17.0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4500,79119,7 days,0.0,0.0,1,0,0,0,14.0,363 days,6.0,0.0,15.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4501,79122,37 days,9900.0,0.0,2,0,0,0,2.0,0 days,3.0,11.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4502,79135,7 days,0.0,0.0,1,0,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4503,79155,7 days,0.0,0.0,1,0,0,0,6.0,4 days,13.0,9.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4504,79165,37 days,9900.0,0.0,2,0,0,0,18.0,34 days,24.0,57.0,2.0,17.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4505,79170,37 days,9900.0,0.0,2,0,0,0,1.0,0 days,36.0,14.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4506,79199,153 days,49500.0,0.0,6,0,0,0,2.0,0 days,0.0,9.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4507,79214,360 days,118800.0,0.0,13,0,0,0,46.0,358 days,21.0,63.0,9.0,91.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4508,79222,31 days,11900.0,0.0,1,0,0,0,1.0,0 days,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4509,79236,7 days,0.0,0.0,1,0,0,0,5.0,10 days,6.0,37.0,8.0,29.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4510,79237,7 days,0.0,0.0,1,0,0,0,3.0,1 days,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4511,79242,37 days,49000.0,0.0,1,1,0,0,30.0,39 days,5.0,6.0,14.0,15.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4512,79259,7 days,0.0,0.0,1,0,0,0,20.0,331 days,22.0,40.0,7.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4513,79263,90 days,145000.0,0.0,0,3,0,0,7.0,85 days,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4514,79266,7 days,0.0,0.0,1,0,0,0,3.0,3 days,20.0,14.0,13.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4515,79281,7 days,0.0,0.0,1,0,0,0,8.0,70 days,8.0,5.0,0.0,3.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4516,79294,360 days,118800.0,0.0,13,0,0,0,32.0,241 days,24.0,33.0,13.0,48.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
4517,79304,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4518,79308,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,13.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4519,79310,360 days,118800.0,0.0,13,0,0,0,1.0,0 days,8.0,5.0,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4520,79314,66 days,19800.0,0.0,3,0,0,0,16.0,178 days,19.0,40.0,3.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4521,79324,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,2.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4522,79337,66 days,19800.0,0.0,3,0,0,0,2.0,0 days,0.0,0.0,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4523,79338,66 days,27800.0,0.0,3,0,0,0,9.0,13 days,12.0,24.0,12.0,23.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4524,79344,7 days,0.0,0.0,1,0,0,0,1.0,0 days,18.0,12.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4525,79345,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,12.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4526,79351,37 days,7900.0,1.0,2,0,0,0,3.0,8 days,13.0,11.0,12.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4527,79357,7 days,0.0,0.0,1,0,0,0,1.0,0 days,4.0,16.0,1.0,3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4528,79359,7 days,0.0,0.0,1,0,0,0,5.0,4 days,1.0,7.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4529,79377,37 days,9900.0,0.0,2,0,0,0,1.0,0 days,0.0,0.0,5.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4530,79380,37 days,9900.0,0.0,2,0,0,0,8.0,35 days,1.0,5.0,5.0,9.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4531,79382,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4532,79393,7 days,0.0,0.0,1,0,0,0,3.0,0 days,10.0,11.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4533,79421,364 days,97000.0,0.0,1,0,0,0,5.0,15 days,0.0,0.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4534,79422,97 days,24700.0,0.0,4,0,0,0,27.0,198 days,15.0,43.0,5.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4535,79435,126 days,37600.0,1.0,5,0,0,0,5.0,10 days,6.0,14.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4536,79440,7 days,0.0,0.0,1,0,0,0,6.0,2 days,0.0,3.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4537,79448,96 days,29700.0,0.0,4,0,0,0,3.0,39 days,3.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4538,79452,183 days,59400.0,1.0,7,0,0,0,2.0,0 days,25.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4539,79454,7 days,0.0,0.0,1,0,0,0,3.0,0 days,2.0,10.0,0.0,4.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
