id,is_free,download_count,play_count,is_visible,grade,playtime(sec),uploaded_at
1935,0,5,143,1,2.1.A,3,2019-03-29
1936,0,3,38,1,2.1.A,2,2019-03-29
1937,0,0,36,1,2.1.A,4,2019-03-29
1938,0,2,46,1,2.1.A,2,2019-03-29
1939,0,5,65,1,2.1.A,5,2019-03-29
1940,0,11,135,1,2.1.A,2,2019-03-29
1941,0,5,79,1,2.1.A,10,2019-03-29
1942,0,1,50,1,2.1.A,4,2019-03-29
1943,0,1,92,1,2.1.A,3,2019-03-29
1944,0,0,33,1,2.1.A,5,2019-03-29
1945,0,1,49,1,2.1.A,4,2019-03-29
1946,0,2,20,1,2.1.A,2,2019-03-29
1947,0,1,47,1,2.1.A,3,2019-03-29
1948,0,1,65,1,2.1.A,3,2019-03-29
1949,0,27,337,1,2.1.A,2,2019-03-29
1950,0,5,66,1,2.1.A,3,2019-03-29
1951,0,2,75,1,2.1.A,2,2019-03-29
1952,0,0,76,1,2.1.A,5,2019-03-29
1953,0,4,75,1,2.1.A,3,2019-03-29
1954,0,0,35,1,2.1.A,1,2019-03-29
1955,0,0,90,1,2.1.A,4,2019-03-29
1956,0,0,43,1,2.1.A,4,2019-03-29
1957,0,3,91,1,2.1.A,4,2019-03-29
1958,0,4,139,1,2.1.A,3,2019-03-29
1959,0,4,87,1,2.1.A,3,2019-03-29
1960,0,2,108,1,2.1.A,3,2019-03-29
1961,0,0,41,1,2.1.A,3,2019-03-29
1962,0,1,45,1,2.1.A,3,2019-03-29
1963,0,1,57,1,2.1.A,4,2019-03-29
1964,0,1,76,1,2.1.A,3,2019-03-29
1965,0,3,121,1,2.1.A,3,2019-03-29
1966,0,1,30,1,2.1.A,2,2019-03-29
1967,0,85,970,1,2.1.A,2,2019-03-29
1968,0,2,38,1,2.1.A,4,2019-03-29
1969,0,1,46,1,2.1.A,4,2019-03-29
1970,0,1,31,1,2.1.A,3,2019-03-29
1971,0,6,135,1,2.1.A,4,2019-03-29
1972,0,1,98,1,2.1.A,3,2019-03-29
1973,0,0,90,1,2.1.A,3,2019-03-29
1974,0,4,205,1,2.1.A,5,2019-03-29
1975,0,19,335,1,2.1.A,3,2019-03-29
1976,0,15,191,1,2.1.A,8,2019-03-29
1977,0,1,61,1,2.1.A,1,2019-03-29
1978,0,17,224,1,2.1.A,5,2019-03-29
1979,0,2,132,1,2.1.A,4,2019-03-29
1980,0,10,177,1,2.1.A,7,2019-03-29
1981,0,1,48,1,2.1.A,3,2019-03-29
1982,0,4,75,1,2.1.A,3,2019-03-29
1983,0,10,95,1,2.1.A,2,2019-03-29
1984,0,3,49,1,2.1.A,2,2019-03-29
1985,0,30,347,1,2.1.A,7,2019-03-29
1986,0,59,523,1,2.1.A,10,2019-03-29
1987,0,2,49,1,2.1.A,4,2019-03-29
1988,0,4,72,1,2.1.A,3,2019-03-29
1989,0,13,181,1,2.1.A,3,2019-03-29
1990,0,1,35,1,2.1.A,5,2019-03-29
1991,0,1,32,1,2.1.A,4,2019-03-29
1992,0,5,89,1,2.1.A,3,2019-03-29
1993,0,1,58,1,2.1.A,4,2019-03-29
1994,0,0,61,1,2.1.A,4,2019-03-29
1995,0,17,221,1,2.1.A,7,2019-03-29
1996,0,3,50,1,2.1.A,2,2019-03-29
1997,0,4,46,1,2.1.A,2,2019-03-29
1998,0,1,112,1,2.1.A,1,2019-03-29
1999,0,5,100,1,2.1.A,3,2019-03-29
2000,0,3,114,1,2.1.A,3,2019-03-29
2001,0,6,119,1,2.1.A,8,2019-03-29
2002,0,0,90,1,2.1.A,5,2019-03-29
2003,0,4,66,1,2.1.A,2,2019-03-29
2004,0,5,102,1,2.1.A,2,2019-03-29
2005,0,0,45,1,2.1.A,4,2019-03-29
2006,0,27,352,1,2.1.A,5,2019-03-29
2007,0,61,519,1,2.1.A,5,2019-03-29
2008,0,24,225,1,2.1.A,2,2019-03-29
2009,0,9,297,1,2.1.A,2,2019-03-29
2010,0,14,175,1,2.1.A,3,2019-03-29
2011,0,0,65,1,2.1.A,3,2019-03-29
2012,0,9,243,1,2.1.A,4,2019-03-29
2013,0,1,60,1,2.1.A,2,2019-03-29
2014,0,2,60,1,2.1.A,7,2019-03-29
2015,0,8,92,1,2.1.A,2,2019-03-29
2016,0,5,95,1,2.1.A,4,2019-03-29
2017,0,1,53,1,2.1.A,2,2019-03-29
2018,0,26,418,1,2.1.A,7,2019-03-29
2019,0,6,75,1,2.1.A,5,2019-03-29
2020,0,1,81,1,2.1.A,4,2019-03-29
2021,0,1,61,1,2.1.A,3,2019-03-29
2022,0,14,148,1,2.1.A,3,2019-03-29
2023,0,2,82,1,2.1.A,3,2019-03-29
2024,0,17,245,1,2.1.A,2,2019-03-29
2025,0,10,99,1,2.1.A,3,2019-03-29
2026,0,42,393,1,2.1.A,3,2019-03-29
2027,0,3,39,1,2.1.A,3,2019-03-29
2028,0,2,67,1,2.1.A,5,2019-03-29
2029,0,5,115,1,2.1.A,3,2019-03-29
2030,0,23,237,1,2.1.A,3,2019-03-29
2031,0,4,91,1,2.1.A,4,2019-03-29
2032,0,3,20,1,2.1.A,3,2019-03-29
2033,0,6,112,1,2.1.A,2,2019-03-29
2034,0,3,115,1,2.1.A,4,2019-03-29
2035,0,4,127,1,2.1.A,4,2019-03-29
2036,0,1,48,1,2.1.A,3,2019-03-29
2037,0,9,88,1,2.1.A,3,2019-03-29
2038,0,10,90,1,2.1.A,4,2019-03-29
2039,0,5,115,1,2.1.A,3,2019-03-29
2040,0,3,41,1,2.1.A,5,2019-03-29
2041,0,6,106,1,2.1.A,2,2019-03-29
2042,0,4,115,1,2.1.A,3,2019-03-29
2043,0,215,1652,1,2.1.A,3,2019-03-29
2044,0,21,208,1,2.1.A,2,2019-03-29
2045,0,59,505,1,2.1.A,5,2019-03-29
2046,0,31,375,1,2.1.A,5,2019-03-29
2047,0,9,152,1,2.1.A,2,2019-03-29
2048,0,8,132,1,2.1.A,3,2019-03-29
2049,0,2,140,1,2.1.A,3,2019-03-29
2050,0,1,73,1,2.1.A,2,2019-03-29
2051,0,10,144,1,2.1.A,1,2019-03-29
2052,0,7,96,1,2.1.A,2,2019-03-29
2053,0,1,41,1,2.1.A,3,2019-03-29
2054,0,3,14,1,2.1.A,2,2019-03-29
2055,0,45,526,1,2.1.A,2,2019-03-29
2056,0,1,27,1,2.1.A,3,2019-03-29
2057,0,7,91,1,2.1.A,4,2019-03-29
2058,0,1,96,1,2.1.A,6,2019-03-29
2059,0,6,178,1,2.1.A,4,2019-03-29
2060,0,2,66,1,2.1.A,4,2019-03-29
2061,0,2,80,1,2.1.A,6,2019-03-29
2062,0,2,21,1,2.1.A,4,2019-03-29
2063,0,4,72,1,2.1.A,2,2019-03-29
2064,0,2,66,1,2.1.A,4,2019-03-29
2065,0,10,61,1,2.1.A,3,2019-03-29
2066,0,6,79,1,2.1.A,4,2019-03-29
2067,0,6,26,1,2.1.A,2,2019-03-29
2068,0,1,42,1,2.1.A,3,2019-03-29
2069,0,6,154,1,2.1.A,1,2019-03-29
2070,0,122,948,1,2.1.A,3,2019-03-29
2071,0,1,69,1,2.1.A,2,2019-03-29
2072,0,0,70,1,2.1.A,1,2019-03-29
2073,0,39,481,1,2.1.A,3,2019-03-29
2074,0,0,74,1,2.1.A,5,2019-03-29
2075,0,1,69,1,2.1.A,3,2019-03-29
2076,0,1,66,1,2.1.A,4,2019-03-29
2077,0,19,232,1,2.1.A,4,2019-03-29
2078,0,3,109,1,2.1.A,1,2019-03-29
2079,0,17,290,1,2.1.A,2,2019-03-29
2080,0,41,592,1,2.1.A,2,2019-03-29
2081,0,22,331,1,2.1.A,4,2019-03-29
2082,0,89,998,1,2.1.A,3,2019-03-29
2083,0,60,816,1,2.1.A,2,2019-03-29
2084,0,150,1488,1,2.1.A,3,2019-03-29
2085,0,5,110,1,2.1.A,2,2019-03-29
2086,0,6,85,1,2.1.A,3,2019-03-29
2087,0,13,245,1,2.1.A,4,2019-03-29
2088,0,5,209,1,2.1.A,3,2019-03-29
2089,0,5,183,1,2.1.A,4,2019-03-29
2090,0,11,268,1,2.1.A,4,2019-03-29
2091,0,57,739,1,2.1.A,2,2019-03-29
2092,0,28,508,1,2.1.A,1,2019-03-29
2093,0,30,546,1,2.1.A,1,2019-03-29
2094,0,98,1038,1,2.1.A,1,2019-03-29
2095,0,6,142,1,2.1.A,2,2019-03-29
2096,0,3,86,1,2.1.A,5,2019-03-29
2097,0,8,174,1,2.1.A,4,2019-03-29
2098,0,19,240,1,2.1.A,4,2019-03-29
2099,0,15,158,1,2.1.A,4,2019-03-29
2100,0,1,63,1,2.1.A,3,2019-03-29
2101,0,2,35,1,2.1.A,3,2019-03-29
2102,0,8,230,1,2.1.A,6,2019-03-29
2103,0,42,440,1,2.1.A,2,2019-03-29
2104,0,2,95,1,2.1.A,3,2019-03-29
2105,0,3,75,1,2.1.A,4,2019-03-29
2106,0,1,84,1,2.1.A,3,2019-03-29
2107,0,1,94,1,2.1.A,3,2019-03-29
2108,0,0,75,1,2.1.A,4,2019-03-29
2109,0,11,169,1,2.1.A,4,2019-03-29
2110,0,1,55,1,2.1.A,4,2019-03-29
2111,0,4,78,1,2.1.A,5,2019-03-29
2112,0,10,235,1,2.1.A,5,2019-03-29
2113,0,2,85,1,2.1.A,4,2019-03-29
2114,0,2,89,1,2.1.A,4,2019-03-29
2115,0,0,104,1,2.1.A,3,2019-03-29
2116,0,1,69,1,2.1.A,3,2019-03-29
2117,0,1,10,1,2.1.A,4,2019-03-29
2118,0,0,97,1,2.1.A,3,2019-03-29
2119,0,0,41,1,2.1.A,3,2019-03-29
2120,0,1,66,1,2.1.A,3,2019-03-29
2121,0,2,88,1,2.1.A,3,2019-03-29
2122,0,4,86,1,2.1.A,3,2019-03-29
2123,0,5,52,1,2.1.A,4,2019-03-29
2124,0,3,37,1,2.1.A,4,2019-03-29
2125,0,1,45,1,2.1.A,3,2019-03-29
2126,0,17,229,1,2.1.A,5,2019-03-29
2127,0,4,117,1,2.1.A,2,2019-03-29
2128,0,6,56,1,2.1.A,2,2019-03-29
2129,0,8,123,1,2.1.A,4,2019-03-29
2130,0,2,63,1,2.1.A,3,2019-03-29
2131,0,1,30,1,2.1.A,3,2019-03-29
2132,0,5,94,1,2.1.A,3,2019-03-29
2133,0,3,110,1,2.1.A,3,2019-03-29
2134,0,7,175,1,2.1.A,3,2019-03-29
2135,0,9,90,1,2.1.A,3,2019-03-29
2136,0,6,107,1,2.1.A,4,2019-03-29
2137,0,2,22,1,2.1.A,11,2019-03-29
2138,0,48,705,1,2.1.A,3,2019-03-29
2139,0,2,48,1,2.1.A,2,2019-03-29
2140,0,7,105,1,2.1.A,4,2019-03-29
2141,0,74,557,1,2.1.A,10,2019-03-29
2142,0,1,119,1,2.1.A,1,2019-03-29
2143,0,3,42,1,2.1.A,4,2019-03-29
2144,0,13,184,1,2.1.A,3,2019-03-29
2145,0,1,100,1,2.1.A,3,2019-03-29
2146,0,5,84,1,2.1.A,3,2019-03-29
2147,0,5,100,1,2.1.A,3,2019-03-29
2148,0,15,279,1,2.1.A,5,2019-03-29
2149,0,5,199,1,2.1.A,2,2019-03-29
2150,0,81,774,1,2.1.A,7,2019-03-29
2151,0,13,177,1,2.1.A,6,2019-03-29
2152,0,16,194,1,2.1.A,5,2019-03-29
2153,0,7,173,1,2.1.A,3,2019-03-29
2154,0,7,135,1,2.1.A,3,2019-03-29
2155,0,6,121,1,2.1.A,6,2019-03-29
2156,0,62,528,1,2.1.A,4,2019-03-29
2157,0,6,327,1,2.1.A,5,2019-03-29
2158,0,8,358,1,2.1.A,4,2019-03-29
2159,0,21,307,1,2.1.A,2,2019-03-29
2160,0,5,102,1,2.1.A,5,2019-03-29
2161,0,2,118,1,2.1.A,2,2019-03-29
2162,0,97,789,1,2.1.A,4,2019-03-29
2163,0,30,381,1,2.1.A,1,2019-03-29
2164,0,3,72,1,2.1.A,2,2019-03-29
2165,0,8,97,1,2.1.A,4,2019-03-29
2166,0,15,211,1,2.1.A,3,2019-03-29
2167,0,32,441,1,2.1.A,2,2019-06-10
2168,0,56,599,1,2.1.A,1,2019-06-10
2169,0,27,372,1,2.1.A,1,2019-06-10
2170,0,14,226,1,2.1.A,3,2019-06-10
2171,0,7,168,1,2.1.A,2,2019-06-10
2172,0,5,136,1,2.1.A,2,2019-06-10
2173,0,10,145,1,2.1.A,1,2019-06-10
2174,0,15,251,1,2.1.A,1,2019-06-10
2176,0,34,410,1,2.1.A,1,2019-06-10
2177,0,29,392,1,2.1.A,2,2019-06-10
2178,0,11,178,1,2.1.A,2,2019-06-10
2179,0,48,484,1,2.1.A,1,2019-06-10
2180,0,7,243,1,2.1.A,2,2019-06-10
2181,0,2,133,1,2.1.A,4,2019-06-10
2182,0,6,98,1,2.1.A,4,2019-06-10
2183,0,10,102,1,2.1.A,4,2019-06-10
2184,0,24,223,1,2.1.A,4,2019-06-10
2185,0,18,221,1,2.1.A,4,2019-06-10
2186,0,1,134,1,2.1.A,4,2019-06-10
2187,0,14,132,1,2.1.A,4,2019-06-10
2188,0,75,578,1,2.1.A,4,2019-06-10
2189,0,4,158,1,2.1.A,4,2019-06-10
2190,0,82,803,1,2.1.A,4,2019-06-10
2191,0,7,132,1,2.1.A,4,2019-06-10
2192,0,29,335,1,2.1.A,2,2019-07-04
2193,0,773,5522,1,2.1.A,5,2019-07-04
2194,0,7,147,1,2.1.A,8,2019-07-04
2195,0,153,1608,1,2.1.A,5,2019-07-04
2196,0,6,149,1,2.1.A,5,2019-07-04
2197,0,73,754,1,2.1.A,2,2019-07-04
2198,0,50,605,1,2.1.A,5,2019-07-04
2199,0,8,159,1,2.1.A,5,2019-07-04
2200,0,19,196,1,2.1.A,7,2019-07-04
2201,0,64,556,1,2.1.A,10,2019-07-04
2202,0,11,98,1,2.1.A,31,2019-07-04
2203,0,18,227,1,2.1.A,1,2019-07-04
2204,0,68,563,1,2.1.A,4,2019-07-04
2205,0,23,322,1,2.1.A,2,2019-07-04
2206,0,35,395,1,2.1.A,1,2019-07-04
2207,0,2,81,1,2.1.A,8,2019-07-04
2208,0,8,236,1,2.1.A,18,2019-07-04
2209,0,3,206,1,2.1.A,17,2019-07-04
2210,0,16,280,1,2.1.A,2,2019-07-04
2211,0,131,1094,1,2.1.A,1,2019-07-04
2212,0,22,305,1,2.1.A,1,2019-07-04
2213,0,35,297,1,2.1.A,3,2019-07-04
2214,0,77,567,1,2.1.A,16,2019-07-04
2215,0,167,1281,1,2.1.A,5,2019-07-04
2216,0,587,4612,1,2.1.A,2,2019-07-04
2217,0,7,182,1,2.1.A,3,2019-07-04
2218,0,68,681,1,2.1.A,1,2019-07-04
2219,0,66,556,1,2.1.A,1,2019-07-19
2220,0,7,185,1,2.1.A,5,2019-07-19
2221,0,122,1194,1,2.1.A,2,2019-07-19
2222,0,45,398,1,2.1.A,1,2019-07-19
2223,0,9,149,1,2.1.A,1,2019-07-19
2224,0,33,389,1,2.1.A,25,2019-07-19
2225,0,55,506,1,2.1.A,33,2019-07-19
2226,0,25,287,1,2.1.A,33,2019-07-19
2227,0,56,565,1,2.1.A,67,2019-07-19
2228,0,9,153,1,2.1.A,10,2019-07-19
2229,0,11,160,1,2.1.A,10,2019-07-19
2230,0,12,171,1,2.1.A,30,2019-07-19
2231,0,17,172,1,2.1.A,5,2019-07-19
2232,0,333,2517,1,2.1.A,7,2019-07-19
2233,0,1108,7658,1,2.1.A,4,2019-07-19
2234,0,8,190,1,2.1.A,3,2019-07-19
2235,0,95,710,1,2.1.A,20,2019-07-19
2236,0,490,3605,1,2.1.A,0,2019-07-19
2237,0,115,1027,1,2.1.A,1,2019-07-19
2238,0,10,251,1,2.1.A,1,2019-07-19
2239,1,275,5450,1,2.3.F,2,2019-07-19
2240,1,263,5273,1,2.3.F,1,2019-07-19
2241,1,186,3062,1,2.3.F,2,2019-07-19
2242,1,383,6446,1,2.3.F,12,2019-07-19
2243,1,2105,16209,1,2.3.F,2,2019-07-19
2244,1,34,531,1,2.3.F,40,2019-07-19
2245,1,31,581,1,2.3.F,3,2019-07-19
2246,1,235,4850,1,2.3.F,1,2019-07-19
2247,0,832,6012,1,2.1.A,1,2019-07-24
2248,0,510,4270,1,2.1.A,0,2019-07-24
2249,0,121,1290,1,2.1.A,0,2019-07-24
2251,0,7,116,1,2.1.A,9,2019-07-24
2252,0,13,186,1,2.1.A,7,2019-07-24
2253,0,35,391,1,2.1.A,5,2019-07-24
2254,0,40,371,1,2.1.A,7,2019-07-24
2255,0,75,641,1,2.1.A,7,2019-07-24
2256,0,186,1296,1,2.1.A,7,2019-07-24
2257,0,10,68,1,2.1.A,1,2019-07-24
2258,0,3,46,1,2.1.A,2,2019-07-24
2259,0,21,137,1,2.1.A,3,2019-07-24
2260,0,72,802,1,2.1.A,2,2019-07-24
2261,0,15,236,1,2.1.A,0,2019-07-24
2262,0,81,682,1,2.1.A,1,2019-07-24
2263,0,25,300,1,2.1.A,2,2019-07-24
2264,0,31,470,1,2.1.A,2,2019-07-24
2265,0,7,41,1,2.1.A,2,2019-07-24
2266,0,36,629,1,2.1.A,3,2019-07-24
2267,0,14,248,1,2.1.A,1,2019-07-24
2268,0,273,1659,1,2.1.A,5,2019-07-24
2269,0,51,536,1,2.1.A,3,2019-07-24
2270,0,140,1041,1,2.1.A,6,2019-07-24
2271,0,80,735,1,2.1.A,1,2019-08-14
2272,0,52,916,1,2.1.A,1,2019-08-14
2273,0,6,34,1,2.1.A,3,2019-08-14
2274,0,5,89,1,2.1.A,3,2019-08-14
2275,0,461,3426,1,2.1.A,2,2019-08-14
2276,0,50,427,1,2.1.A,3,2019-08-14
2277,0,33,412,1,2.1.A,0,2019-08-14
2278,0,367,3342,1,2.1.A,0,2019-08-14
2279,0,8,246,1,2.1.A,7,2019-08-14
2280,0,35,361,1,2.1.A,1,2019-08-14
2281,0,194,2098,1,2.1.A,0,2019-08-14
2282,0,16,274,1,2.1.A,2,2019-08-14
2283,0,259,1913,1,2.1.A,6,2019-08-14
2284,0,157,1782,1,2.1.A,1,2019-08-14
2285,0,24,300,1,2.1.A,1,2019-08-14
2286,0,47,556,1,2.1.A,2,2019-08-14
2287,0,61,601,1,2.1.A,1,2019-08-14
2288,0,9,99,1,2.1.A,2,2019-08-14
2289,0,24,447,1,2.1.A,1,2019-08-14
2290,0,48,901,1,2.1.A,1,2019-08-14
2291,0,3,165,1,2.1.A,2,2019-08-14
2292,0,191,1727,1,2.1.A,1,2019-08-14
2293,0,3,137,1,2.1.A,2,2019-08-14
2294,0,22,232,1,2.1.A,1,2019-08-14
2295,0,42,491,1,2.1.A,1,2019-08-14
2296,0,23,266,1,2.1.A,4,2019-08-14
2297,0,112,1398,1,2.1.A,1,2019-08-14
2298,0,12,211,1,2.1.A,2,2019-08-14
2299,0,22,613,1,2.1.A,3,2019-08-14
2300,0,49,870,1,2.1.A,1,2019-08-14
2301,0,65,532,1,2.1.A,3,2019-08-14
2302,0,45,323,1,2.1.A,2,2019-08-14
2303,0,4,70,1,2.1.A,3,2019-08-14
2304,0,10,88,1,2.1.A,2,2019-08-14
2305,0,26,478,1,2.1.A,2,2019-08-14
2306,0,284,2570,1,2.1.A,1,2019-08-14
2307,0,147,1651,1,2.1.A,1,2019-08-14
2338,0,6,106,1,2.1.A,19,2019-10-29
2339,0,64,803,1,2.1.A,6,2019-10-29
2340,0,545,4577,1,2.1.A,1,2019-10-29
2341,0,74,763,1,2.1.A,1,2019-10-29
2342,0,523,4243,1,2.1.A,0,2019-10-29
2343,0,47,834,1,2.1.A,0,2019-10-29
2344,0,9,97,1,2.1.A,1,2019-10-29
2345,0,16,213,1,2.1.A,1,2019-10-29
2346,0,7,63,1,2.1.A,2,2019-10-29
2347,0,8,187,1,2.1.A,1,2019-10-29
2348,0,67,552,1,2.1.A,0,2019-10-29
2349,0,50,456,1,2.1.A,1,2019-10-29
2350,0,17,194,1,2.1.A,3,2019-10-29
2351,0,99,704,1,2.1.A,6,2019-10-29
2352,0,21,484,1,2.1.A,4,2019-10-29
2353,0,8,441,1,2.1.A,3,2019-10-29
2354,0,18,348,1,2.1.A,1,2019-10-29
2355,0,67,1114,1,2.1.A,1,2019-10-29
2357,0,40,618,1,2.1.A,8,2019-10-29
2358,0,8,131,1,2.1.A,4,2019-10-29
2359,0,11,350,1,2.1.A,0,2019-10-29
2360,0,104,1590,1,2.1.A,1,2019-10-29
2361,0,8,258,1,2.1.A,2,2019-10-29
2362,0,524,3537,1,2.1.A,1,2019-10-29
2363,0,32,403,1,2.1.A,4,2019-10-29
2364,0,20,233,1,2.1.A,2,2019-10-29
2365,0,12,243,1,2.1.A,1,2019-10-29
2366,0,74,585,1,2.1.A,1,2019-10-29
2367,0,81,720,1,2.1.A,10,2019-10-29
2368,0,115,1444,1,2.1.A,5,2019-11-07
2369,0,9,265,1,2.1.A,7,2019-11-07
2370,0,75,1129,1,2.1.A,5,2019-11-07
2371,0,44,941,1,2.1.A,2,2019-11-07
2372,0,8,346,1,2.1.A,2,2019-11-07
2373,0,21,487,1,2.1.A,2,2019-11-07
2374,0,45,630,1,2.1.A,3,2019-11-07
2375,0,17,311,1,2.1.A,3,2019-11-07
2376,0,14,238,1,2.1.A,5,2019-11-07
2377,0,95,763,1,2.1.A,10,2019-11-07
2378,0,42,457,1,2.1.A,10,2019-11-07
2379,0,6,312,1,2.1.A,6,2019-11-07
2380,0,158,2319,1,2.1.A,2,2019-11-07
2381,0,8,219,1,2.1.A,3,2019-11-07
2382,0,32,648,1,2.1.A,3,2019-11-07
2383,0,35,881,1,2.1.A,3,2019-11-07
2384,0,9,533,1,2.1.A,3,2019-11-07
2385,0,7,268,1,2.1.A,2,2019-11-07
2386,0,142,1721,1,2.1.A,2,2019-11-07
2387,0,10,240,1,2.1.A,3,2019-11-07
2388,0,36,512,1,2.1.A,2,2019-11-07
2389,0,10,227,1,2.1.A,12,2019-11-07
2390,0,87,1052,1,2.1.A,6,2019-11-07
2391,0,4,117,1,2.1.A,2,2019-11-07
2392,0,5,105,1,2.1.A,2,2019-11-07
2393,0,18,141,1,2.1.A,9,2019-11-07
2394,0,26,406,1,2.1.A,2,2019-11-07
2395,0,26,486,1,2.1.A,3,2019-11-07
2396,0,45,491,1,2.1.A,10,2019-11-07
2397,0,33,367,1,2.1.A,12,2019-11-07
2399,0,3,104,1,2.1.A,6,2019-11-19
2400,0,26,278,1,2.1.A,10,2019-11-19
2401,0,120,1241,1,2.1.A,7,2019-11-19
2402,0,12,351,1,2.1.A,2,2019-11-19
2403,0,17,181,1,2.1.A,6,2019-11-19
2404,0,25,277,1,2.1.A,1,2019-11-19
2405,0,13,291,1,2.1.A,2,2019-11-19
2406,0,57,555,1,2.1.A,1,2019-11-19
2407,0,14,296,1,2.1.A,4,2019-11-19
2408,0,27,391,1,2.1.A,1,2019-11-19
2409,0,33,409,1,2.1.A,6,2019-11-19
2410,0,24,293,1,2.1.A,4,2019-11-19
2411,0,6,256,1,2.1.A,25,2019-11-19
2412,0,23,308,1,2.1.A,1,2019-11-19
2413,0,176,1261,1,2.1.A,4,2019-11-19
2414,0,33,525,1,2.1.A,0,2019-11-19
2415,0,8,202,1,2.1.A,1,2019-11-19
2416,0,35,586,1,2.1.A,1,2019-11-19
2417,0,7,149,1,2.1.A,4,2019-11-19
2418,0,12,211,1,2.1.A,5,2019-11-19
2419,0,16,217,1,2.1.A,7,2019-11-19
2420,0,13,304,1,2.1.A,2,2019-11-19
2421,0,31,441,1,2.1.A,2,2019-11-19
2422,0,1,98,1,2.1.A,4,2019-11-19
2423,0,11,140,1,2.1.A,2,2019-11-19
2424,0,10,220,1,2.1.A,1,2019-11-19
2425,0,9,98,1,2.1.A,4,2019-11-19
2426,0,27,298,1,2.1.A,1,2019-11-19
2427,0,4,162,1,2.1.A,1,2019-11-19
2428,0,9,187,1,2.1.A,1,2019-11-19
2429,0,3,61,1,2.1.A,3,2019-11-19
2430,0,27,299,1,2.1.A,3,2019-11-19
2431,0,161,1414,1,2.1.A,2,2019-11-19
2432,0,10,232,1,2.1.A,3,2019-11-19
2433,0,16,379,1,2.1.A,7,2019-11-19
2434,0,32,500,1,2.1.A,7,2019-11-19
2435,0,5,343,1,2.1.A,1,2019-11-19
2436,0,111,1150,1,2.1.A,5,2019-11-19
2437,0,33,541,1,2.1.A,5,2019-11-19
2438,0,29,317,1,2.1.A,1,2019-11-19
2439,0,65,597,1,2.1.A,2,2019-11-19
2440,0,70,568,1,2.1.A,1,2019-11-19
2442,0,8,151,1,2.1.A,4,2019-11-19
2443,0,127,1034,1,2.1.A,4,2019-11-19
2444,0,3,109,1,2.1.A,6,2019-11-19
2445,0,8,125,1,2.1.A,7,2019-11-19
2446,0,35,357,1,2.1.A,12,2019-11-19
2447,0,81,710,1,2.1.A,2,2019-11-19
2448,0,41,519,1,2.1.A,1,2019-11-19
2449,0,5,220,1,2.1.A,3,2019-11-19
2450,0,17,300,1,2.1.A,2,2019-11-19
2451,0,14,277,1,2.1.A,1,2019-11-19
2452,0,19,301,1,2.1.A,4,2019-11-19
2453,0,24,326,1,2.1.A,10,2019-11-19
2454,0,13,242,1,2.1.A,3,2019-11-19
2455,0,21,322,1,2.1.A,6,2019-11-19
2456,0,16,311,1,2.1.A,7,2019-11-19
2457,0,12,155,1,2.1.A,4,2019-11-19
2458,0,3,102,1,2.1.A,2,2019-11-19
2459,0,52,436,1,2.1.A,9,2019-11-19
2460,0,22,239,1,2.1.A,10,2019-11-19
2461,0,78,571,1,2.1.A,10,2019-11-19
2462,0,8,108,1,2.1.A,5,2019-11-19
2463,0,129,1220,1,2.1.A,0,2019-11-19
2464,0,66,620,1,2.1.A,2,2019-11-19
2465,0,8,126,1,2.1.A,5,2019-11-19
2466,0,29,329,1,2.1.A,2,2019-11-19
2467,0,31,261,1,2.1.A,3,2019-11-19
2468,0,14,117,1,2.1.A,3,2019-11-19
2469,0,18,457,1,2.1.A,2,2019-11-19
2470,0,9,91,1,2.1.A,5,2019-11-19
2471,0,17,206,1,2.1.A,4,2019-11-19
2472,0,12,374,1,2.1.A,1,2019-11-19
2473,0,79,630,1,2.1.A,2,2019-11-19
2474,0,19,219,1,2.1.A,3,2019-11-19
2475,0,12,236,1,2.1.A,3,2019-11-19
2476,0,14,164,1,2.1.A,5,2019-11-19
2477,0,10,214,1,2.1.A,6,2019-12-18
2478,0,6,84,1,2.1.A,8,2019-12-18
2479,0,5,76,1,2.1.A,8,2019-12-18
2480,0,592,4002,1,2.1.A,6,2019-12-18
2481,0,10,274,1,2.1.A,4,2019-12-18
2482,0,5,87,1,2.1.A,8,2019-12-18
2483,0,3,114,1,2.1.A,4,2019-12-18
2484,0,75,706,1,2.1.A,4,2019-12-18
2485,0,7,150,1,2.1.A,6,2019-12-18
2486,0,15,197,1,2.1.A,6,2019-12-18
2487,0,5,125,1,2.1.A,4,2019-12-18
2488,0,8,92,1,2.1.A,6,2019-12-18
2489,0,30,390,1,2.1.A,4,2019-12-18
2490,0,2,132,1,2.1.A,4,2019-12-18
2491,0,12,190,1,2.1.A,3,2019-12-18
2492,0,29,295,1,2.1.A,8,2019-12-18
2493,0,12,124,1,2.1.A,8,2019-12-18
2494,0,32,283,1,2.1.A,6,2019-12-18
2495,0,10,147,1,2.1.A,6,2019-12-18
2496,0,33,313,1,2.1.A,8,2019-12-18
2497,0,14,273,1,2.1.A,4,2019-12-18
2498,0,11,192,1,2.1.A,6,2019-12-18
2499,0,51,616,1,2.1.A,6,2019-12-18
2500,0,11,98,1,2.1.A,6,2019-12-18
2501,0,46,640,1,2.1.A,6,2019-12-18
2502,0,18,176,1,2.1.A,8,2019-12-18
2503,0,13,99,1,2.1.A,8,2019-12-18
2504,0,2,31,1,2.1.A,6,2019-12-18
